Data,13,record,timestamp,1661263412000,ms,position_lat,53.48411897197366,degrees,position_long,-3.045548675581813,degrees,distance,21.18,m,enhanced_speed,1.008,m/s,enhanced_altitude,8.600000000000023,m,heart_rate,124,bpm,cadence,0,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263418000,ms,position_lat,53.48407412879169,degrees,position_long,-3.0455199256539345,degrees,distance,28.52,m,enhanced_speed,1.129,m/s,enhanced_altitude,8.399999999999977,m,heart_rate,121,bpm,cadence,50,rpm,temperature,29,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263422000,ms,position_lat,53.48404630087316,degrees,position_long,-3.0454840511083603,degrees,distance,31.98,m,enhanced_speed,1.129,m/s,enhanced_altitude,8.399999999999977,m,heart_rate,121,bpm,cadence,0,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263428000,ms,position_lat,53.483990309759974,degrees,position_long,-3.045452954247594,degrees,distance,37.27,m,enhanced_speed,0.952,m/s,enhanced_altitude,8.600000000000023,m,heart_rate,120,bpm,cadence,50,rpm,temperature,29,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263432000,ms,position_lat,53.483958123251796,degrees,position_long,-3.0454223603010178,degrees,distance,40.17,m,enhanced_speed,0.961,m/s,enhanced_altitude,8.600000000000023,m,heart_rate,119,bpm,cadence,56,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Data,13,record,timestamp,1661263438000,ms,position_lat,53.48392769694328,degrees,position_long,-3.045355975627899,degrees,distance,47.01,m,enhanced_speed,1.073,m/s,enhanced_altitude,8.199999999999989,m,heart_rate,118,bpm,cadence,0,rpm,temperature,29,C,fractional_cadence,0.0,rpm
Definition,14,generic,field,4,bytes,field,2,bytes,field,2,bytes,field,1,bytes,field,1,bytes
Data,14,generic,field,1030197838,,field,4260,,field,0,,field,96,,field,31,
Data,13,record,timestamp,1661263444000,ms,position_lat,53.483875980600715,degrees,position_long,-3.04529738612473,degrees,distance,51.87,m,enhanced_speed,1.008,m/s,enhanced_altitude,8.0,m,heart_rate,116,bpm,cadence,50,rpm,temperature,29,C,fractional_cadence,0.5,rpm
Data,13,record,timestamp,1661263448000,ms,position_lat,53.48381219431758,degrees,position_long,-3.045305432751775,degrees,distance,56.55,m,enhanced_speed,1.054,m/s,enhanced_altitude,8.0,m,heart_rate,116,bpm,cadence,0,rpm,temperature,29,C,fractional_cadence,0.0,rpm
